55,200,31,31,10
58,200,37,37,12
65,200,38,38,9
77,200,44,44,11
135,200,75,75,28
139,200,75,75,53
157,200,75,75,69
183,200,75,75,42
192,200,75,75,44
169,200,75,75,43
188,200,75,75,63
173,200,75,75,27
407,200,75,75,50
331,200,75,75,239
332,200,75,75,241
410,200,75,75,47
393,200,75,75,53
354,200,75,75,264
410,200,75,75,24
476,200,75,75,14
453,200,75,75,45
405,200,75,75,41
518,200,75,75,41
454,200,75,75,68
464,200,75,75,43
429,200,75,75,254
91,200,75,75,14
314,200,75,75,12
162,200,75,75,18
582,200,75,75,45
592,200,75,75,38
613,200,75,75,44
610,200,75,75,43
183,200,75,75,15
115,200,75,75,17
205,200,75,75,14
415,200,75,75,12
385,200,75,75,12
154,200,75,75,18
210,200,75,75,12
630,200,75,75,69
147,200,75,75,17
103,200,75,75,12
203,200,75,75,17
674,200,75,75,49
469,200,75,75,11
356,200,75,75,18
699,200,75,75,73
190,200,75,75,14
158,200,75,75,14
166,200,75,75,15
148,200,75,75,14
789,200,75,75,38
808,200,75,75,32
819,200,75,75,62
821,200,75,75,37
880,200,75,75,59
207,200,75,75,19
900,200,75,75,46
296,200,75,75,15
946,200,75,75,39
949,200,75,75,244
516,200,75,75,21
1003,200,75,75,51
181,200,75,75,25
234,200,75,75,22
365,200,75,75,15
254,200,75,75,23
344,200,75,75,22
1122,200,75,75,33
337,200,75,75,21
324,200,75,75,23
964,200,75,75,19
324,200,75,75,25
385,200,75,75,46
1111,200,75,75,41
1228,200,75,75,1045
1191,200,75,75,46
1286,200,75,75,47
1284,200,75,75,44
1286,200,75,75,1059
1304,200,75,75,44
1311,200,75,75,1060
1331,200,75,75,1074
728,200,75,75,14
930,200,75,75,15
510,200,75,75,27
690,200,75,75,14
1431,200,75,75,48
765,200,75,75,19
1482,200,75,75,1180
1497,200,75,75,1199
1484,200,75,75,236
1103,200,75,75,18
1473,200,75,75,1128
1442,200,75,75,1157
1508,200,75,75,1167
1511,200,75,75,82
932,200,75,75,33
504,200,75,75,48
1034,200,75,75,15
1184,200,75,75,36
810,200,75,75,23
768,200,75,75,23
1015,200,75,75,14
1597,200,75,75,1153
1589,200,75,75,1170
712,200,75,75,31
1428,200,75,75,36
1599,200,75,75,1145
544,200,75,75,33
757,200,75,75,32
770,200,75,75,32
1053,200,75,75,16
415,200,75,75,72
992,200,75,75,21
1728,200,75,75,1245
1677,200,75,75,1156
827,200,75,75,301
1729,200,75,75,1145
1209,200,75,75,14
1749,200,75,75,1196
1783,200,75,75,1169
743,200,75,75,55
555,200,75,75,82
1760,200,75,75,1158
1803,200,75,75,1184
1797,200,75,75,1184
716,200,75,75,41
1850,200,75,75,1211
1879,200,75,75,1227
823,200,75,75,58
1824,200,75,75,1116
386,200,75,75,55
1851,200,75,75,1182
805,200,75,75,39
1929,200,75,75,1139
606,200,75,75,63
889,200,75,75,50
1751,200,75,75,13
484,200,75,75,56
1943,200,75,75,1131
1030,200,75,75,41
2061,200,75,75,59
1993,200,75,75,1145
1036,200,75,75,59
637,200,75,75,64
428,200,75,75,58
619,200,75,75,61
653,200,75,75,63
898,200,75,75,66
1307,200,75,75,29
479,200,75,75,61
656,200,75,75,54
615,200,75,75,57
619,200,75,75,58
1242,200,75,75,36
1124,200,75,75,35
543,200,75,75,62
670,200,75,75,81
2205,200,75,75,1211
1012,200,75,75,74
550,200,75,75,56
1345,200,75,75,34
528,200,75,75,58
409,200,75,75,71
868,200,75,75,63
588,200,75,75,58
1198,200,75,75,41
774,200,75,75,54
478,200,75,75,68
618,200,75,75,57
1102,200,75,75,73
1376,200,75,75,37
689,200,75,75,58
1136,200,75,75,63
973,200,75,75,138
1359,200,75,75,34
854,200,75,75,135
755,200,75,75,57
1268,200,75,75,82
483,200,75,75,71
772,200,75,75,60
1013,200,75,75,57
646,200,75,75,69
1224,200,75,75,59
1062,200,75,75,56
993,200,75,75,53
590,200,75,75,74
721,200,75,75,72
986,200,75,75,60
1352,200,75,75,62
745,200,75,75,68
782,200,75,75,72
1136,200,75,75,56
476,200,75,75,71
649,200,75,75,74
964,200,75,75,58
1093,200,75,75,130
682,200,75,75,74
779,200,75,75,68
969,200,75,75,60
995,200,75,75,58
644,200,75,75,74
812,200,75,75,68
1032,200,75,75,60
945,200,75,75,71
366,200,75,75,71
981,200,75,75,71
1112,200,75,75,59
1539,200,75,75,60
60,Non HTTP response code: org.apache.http.NoHttpResponseException,75,75,0
870,200,75,75,69
670,200,75,75,72
733,200,75,75,75
663,200,75,75,72
741,200,75,75,72
737,200,75,75,71
1060,200,75,75,71
830,200,75,75,74
695,200,75,75,71
1117,200,75,75,67
730,200,75,75,73
1369,200,75,75,127
2503,200,75,75,42
693,200,75,75,70
693,200,75,75,72
1128,200,75,75,68
1503,200,75,75,133
554,200,75,75,71
619,200,75,75,71
1032,200,75,75,185
488,200,75,75,68
723,200,75,75,72
554,200,75,75,70
857,200,75,75,175
923,200,75,75,174
1500,200,75,75,63
717,200,75,75,70
1652,200,75,75,134
991,200,75,75,71
874,200,75,75,72
520,200,75,75,64
395,200,75,75,64
551,200,75,75,65
1183,200,75,75,168
661,200,75,75,76
524,200,75,75,70
787,200,75,75,70
964,200,75,75,69
995,200,75,75,73
952,200,75,75,166
592,200,75,75,68
689,200,75,75,67
2830,200,75,75,18
1160,200,75,75,177
1997,200,75,75,149
1060,200,75,75,173
546,200,75,75,134
1076,200,75,75,72
934,200,75,75,69
1098,200,75,75,70
798,200,75,75,68
637,200,75,75,59
739,200,75,75,69
741,200,75,75,71
1038,200,75,75,175
707,200,75,75,68
747,200,75,75,67
810,200,75,75,67
2392,200,75,75,117
773,200,75,75,65
899,200,75,75,68
865,200,75,75,60
647,200,75,75,68
755,200,75,75,70
1865,200,75,75,153
589,200,75,75,72
1507,200,75,75,74
831,200,75,75,66
863,200,75,75,68
533,200,75,75,70
603,200,75,75,74
1053,200,75,75,72
567,200,75,75,68
569,200,75,75,71
1089,200,75,75,68
1515,200,75,75,70
893,200,75,75,89
937,200,75,75,70
740,200,75,75,70
1193,200,75,75,175
607,200,75,75,72
673,200,75,75,72
834,200,75,75,163
706,200,75,75,71
1227,200,75,75,68
1014,200,75,75,69
1008,200,75,75,69
777,200,75,75,70
1331,200,75,75,75
987,200,75,75,179
639,200,75,75,71
712,200,75,75,71
878,200,75,75,72
1011,200,75,75,68
746,200,75,75,72
913,200,75,75,72
533,200,75,75,83
1017,200,75,75,68
1305,200,75,75,65
820,200,75,75,69
726,200,75,75,115
1145,200,75,75,71
785,200,75,75,70
76,Non HTTP response code: org.apache.http.NoHttpResponseException,75,75,0
888,200,75,75,75
77,Non HTTP response code: org.apache.http.NoHttpResponseException,75,75,0
896,200,75,75,71
1246,200,75,75,68
854,200,75,75,71
1041,200,75,75,73
715,200,75,75,80
896,200,75,75,72
752,200,75,75,80
1350,200,75,75,66
680,200,75,75,84
754,200,75,75,84
1260,200,75,75,166
442,200,75,75,79
973,200,75,75,69
832,200,75,75,78
1048,200,75,75,73
866,200,75,75,79
679,200,75,75,83
905,200,75,75,191
874,200,75,75,81
494,200,75,75,73
638,200,75,75,79
423,200,75,75,76
1241,200,75,75,72
721,200,75,75,84
1138,200,75,75,76
758,200,75,75,83
799,200,75,75,83
681,200,75,75,80
1105,200,75,75,82
715,200,75,75,79
714,200,75,75,80
677,200,75,75,72
706,200,75,75,75
1103,200,75,75,196
907,200,75,75,84
648,200,75,75,74
472,200,75,75,160
793,200,75,75,78
791,200,75,75,78
945,200,75,75,84
1901,200,75,75,73
617,200,75,75,79
796,200,75,75,73
1733,200,75,75,164
828,200,75,75,73
2318,200,75,75,72
1342,200,75,75,80
618,200,75,75,158
1025,200,75,75,85
1367,200,75,75,388
648,200,75,75,78
729,200,75,75,79
689,200,75,75,81
690,200,75,75,82
795,200,75,75,75
1059,200,75,75,84
1329,200,75,75,81
977,200,75,75,74
1011,200,75,75,180
653,200,75,75,82
725,200,75,75,77
655,200,75,75,81
942,200,75,75,74
998,200,75,75,72
801,200,75,75,80
650,200,75,75,80
909,200,75,75,77
1044,200,75,75,72
728,200,75,75,81
380,200,75,75,82
985,200,75,75,77
841,200,75,75,76
610,200,75,75,82
1524,200,75,75,80
692,200,75,75,85
875,200,75,75,185
574,200,75,75,80
1052,200,75,75,73
1245,200,75,75,81
732,200,75,75,82
1149,200,75,75,72
1136,200,75,75,185
572,200,75,75,79
494,200,75,75,78
1723,200,75,75,179
1296,200,75,75,191
1213,200,75,75,74
1041,200,75,75,76
932,200,75,75,202
699,200,75,75,78
973,200,75,75,80
813,200,75,75,82
969,200,75,75,83
770,200,75,75,76
545,200,75,75,78
812,200,75,75,78
810,200,75,75,81
1445,200,75,75,192
780,200,75,75,79
815,200,75,75,80
702,200,75,75,78
1187,200,75,75,81
705,200,75,75,77
852,200,75,75,79
1166,200,75,75,202
963,200,75,75,78
981,200,75,75,77
1603,200,75,75,74
1006,200,75,75,78
926,200,75,75,188
855,200,75,75,79
1250,200,75,75,79
710,200,75,75,77
778,200,75,75,77
853,200,75,75,80
514,200,75,75,78
557,200,75,75,84
744,200,75,75,79
1044,200,75,75,83
701,200,75,75,81
742,200,75,75,80
510,200,75,75,86
740,200,75,75,78
585,200,75,75,80
1209,200,75,75,83
1176,200,75,75,79
659,200,75,75,82
589,200,75,75,88
924,200,75,75,78
615,200,75,75,80
885,200,75,75,188
813,200,75,75,78
956,200,75,75,78
1037,200,75,75,82
942,200,75,75,79
1072,200,75,75,78
815,200,75,75,80
775,200,75,75,216
920,200,75,75,78
686,200,75,75,88
1100,200,75,75,78
884,200,75,75,87
1064,200,75,75,78
831,200,75,75,80
869,200,75,75,82
1175,200,75,75,78
516,200,75,75,82
552,200,75,75,79
1175,200,75,75,195
1390,200,75,75,79
667,200,75,75,84
697,200,75,75,83
863,200,75,75,84
903,200,75,75,82
778,200,75,75,82
976,200,75,75,78
616,200,75,75,81
813,200,75,75,84
731,200,75,75,84
534,200,75,75,75
727,200,75,75,80
1155,200,75,75,90
540,200,75,75,79
1183,200,75,75,83
610,200,75,75,75
1372,200,75,75,76
1309,200,75,75,76
923,200,75,75,83
1235,200,75,75,84
725,200,75,75,79
762,200,75,75,78
764,200,75,75,78
731,200,75,75,79
1247,200,75,75,82
590,200,75,75,72
451,200,74,74,77
1061,200,74,74,84
807,200,74,74,77
844,200,74,74,186
