1418220796110,2014,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,4,4,29
1418220795111,3742,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511381,4,4,83
1418220798126,2688,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,6,6,15
1418220797113,3982,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511381,6,6,29
1418220798119,2982,HTTP Request,200,OK,Thread Group 1-4,bin,true,5511381,6,6,32
1418220798855,4144,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511381,8,8,20
1418220799111,3947,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511381,8,8,44
1418220800113,3230,HTTP Request,200,OK,Thread Group 1-6,bin,true,5511381,9,9,47
1418220801100,2333,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511381,9,9,15
1418220800818,2831,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,9,9,18
1418220801112,3377,HTTP Request,200,OK,Thread Group 1-7,bin,true,5511381,10,10,34
1418220802115,2640,HTTP Request,200,OK,Thread Group 1-8,bin,true,5511381,10,10,38
1418220803060,2283,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511381,10,10,17
1418220801106,4283,HTTP Request,200,OK,Thread Group 1-4,bin,true,5511381,10,10,15
1418220803114,2505,HTTP Request,200,OK,Thread Group 1-9,bin,true,5511381,10,10,33
1418220803435,2583,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511381,10,10,17
1418220803655,2679,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,10,10,20
1418220803004,4242,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511381,10,10,31
1418220803347,4293,HTTP Request,200,OK,Thread Group 1-6,bin,true,5511381,10,10,20
1418220804491,3188,HTTP Request,200,OK,Thread Group 1-7,bin,true,5511381,10,10,22
1418220804118,3743,HTTP Request,200,OK,Thread Group 1-10,bin,true,5511381,10,10,57
1418220805347,3517,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511381,10,10,24
