40,200,4,4,1
46,200,4,4,6
49,200,4,4,10
53,200,4,4,4
35,200,4,4,4
37,200,4,4,7
57,200,4,4,8
67,200,4,4,11
38,200,4,4,9
38,200,4,4,9
56,200,4,4,12
43,200,4,4,9
43,200,4,4,12
53,200,4,4,8
47,200,4,4,8
57,200,4,4,11
42,200,4,4,12
58,200,4,4,16
28,200,4,4,5
41,200,4,4,11
51,200,4,4,11
40,200,4,4,15
57,200,4,4,17
39,200,4,4,14
42,200,4,4,13
61,200,4,4,17
41,200,4,4,18
61,200,4,4,17
38,200,4,4,11
42,200,4,4,15
53,200,4,4,18
48,200,4,4,16
61,200,3,3,18
37,200,3,3,14
42,200,2,2,23
27,200,2,2,9
24,200,2,2,7
24,200,2,2,5
24,200,2,2,7
16,200,1,1,4
