33,200,5,5,1
52,200,5,5,5
50,200,5,5,5
63,200,5,5,12
67,200,5,5,13
46,200,5,5,11
52,200,5,5,15
79,200,5,5,15
52,200,5,5,11
56,200,5,5,16
57,200,5,5,14
57,200,5,5,15
58,200,5,5,17
58,200,5,5,18
77,200,5,5,18
58,200,5,5,15
58,200,5,5,16
60,200,5,5,16
58,200,5,5,17
80,200,5,5,21
59,200,5,5,18
57,200,5,5,16
53,200,5,5,17
57,200,5,5,22
46,200,5,5,17
46,200,5,5,17
64,200,5,5,13
48,200,5,5,17
56,200,5,5,23
57,200,5,5,21
56,200,5,5,22
58,200,5,5,24
59,200,5,5,23
86,200,5,5,25
56,200,5,5,23
55,200,5,5,24
55,200,5,5,22
55,200,5,5,18
60,200,5,5,22
59,200,5,5,25
84,200,5,5,24
55,200,5,5,26
55,200,5,5,23
55,200,5,5,17
55,200,4,4,21
60,200,3,3,24
60,200,3,3,27
44,200,2,2,23
20,200,1,1,8
13,200,1,1,1
