61,200,5,5,14
60,200,5,5,10
60,200,5,5,7
59,200,5,5,10
70,200,5,5,14
36,200,5,5,9
45,200,5,5,6
33,200,5,5,6
27,200,5,5,6
32,200,5,5,5
42,200,5,5,7
28,200,5,5,5
35,200,5,5,6
33,200,5,5,7
20,200,5,5,3
30,200,5,5,6
19,200,5,5,5
17,200,5,5,2
38,200,5,5,14
21,200,5,5,5
19,200,5,5,6
234,200,5,5,9
27,200,5,5,4
256,200,5,5,26
24,200,5,5,5
22,200,5,5,5
30,200,5,5,6
22,200,5,5,5
22,200,5,5,4
29,200,5,5,2
253,200,5,5,14
25,200,5,5,5
34,200,5,5,6
42,200,5,5,19
31,200,5,5,5
45,200,5,5,5
38,200,5,5,5
34,200,5,5,8
33,200,5,5,6
35,200,5,5,4
37,200,5,5,7
274,200,5,5,5
34,200,5,5,6
44,200,5,5,7
278,200,5,5,6
72,200,5,5,18
70,200,5,5,7
66,200,5,5,9
41,200,5,5,9
71,200,5,5,22
47,200,5,5,7
36,200,5,5,5
27,200,5,5,6
44,200,5,5,6
35,200,5,5,5
32,200,5,5,6
36,200,5,5,6
32,200,5,5,6
33,200,5,5,13
25,200,5,5,6
27,200,5,5,8
17,200,5,5,5
28,200,5,5,12
23,200,5,5,6
26,200,5,5,6
22,200,5,5,5
28,200,5,5,5
31,200,5,5,5
41,200,5,5,6
271,200,5,5,20
278,200,5,5,9
41,200,5,5,6
43,200,5,5,5
46,200,5,5,5
52,200,5,5,8
50,200,5,5,7
264,200,5,5,7
48,200,5,5,7
46,200,5,5,11
46,200,5,5,6
43,200,5,5,11
48,200,5,5,6
100,200,5,5,14
36,200,5,5,6
80,200,5,5,7
72,200,5,5,8
33,200,5,5,5
43,200,5,5,7
49,200,5,5,2
69,200,5,5,6
42,200,5,5,6
30,200,5,5,7
30,200,5,5,7
22,200,5,5,4
37,200,5,5,6
33,200,5,5,6
63,200,5,5,18
38,200,5,5,5
31,200,5,5,5
35,200,5,5,6
26,200,5,5,5
27,200,5,5,7
248,200,5,5,7
26,200,5,5,5
41,200,5,5,7
37,200,5,5,7
