71,200,10,10,9
87,200,10,10,14
89,200,10,10,13
103,200,10,10,9
109,200,10,10,34
118,200,10,10,14
138,200,10,10,28
138,200,10,10,11
153,200,10,10,28
96,200,10,10,20
98,200,10,10,26
60,200,10,10,12
87,200,10,10,12
82,200,10,10,10
84,200,10,10,11
103,200,10,10,13
79,200,10,10,11
81,200,10,10,10
59,200,10,10,11
93,200,10,10,11
70,200,10,10,12
79,200,10,10,11
327,200,10,10,18
73,200,10,10,9
96,200,10,10,11
71,200,10,10,11
101,200,10,10,10
116,200,10,10,11
150,200,10,10,12
78,200,10,10,14
316,200,10,10,234
377,200,10,10,20
118,200,10,10,14
153,200,10,10,12
121,200,10,10,28
106,200,10,10,11
124,200,10,10,11
93,200,10,10,15
127,200,10,10,13
171,200,10,10,14
107,200,10,10,14
75,200,10,10,12
108,200,10,10,13
104,200,10,10,13
153,200,10,10,16
115,200,10,10,15
113,200,10,10,14
93,200,10,10,10
73,200,10,10,12
125,200,10,10,11
150,200,10,10,26
101,200,10,10,14
84,200,10,10,10
93,200,10,10,9
91,200,10,10,10
123,200,10,10,10
111,200,10,10,12
162,200,10,10,12
108,200,10,10,14
106,200,10,10,12
116,200,10,10,13
314,200,10,10,13
134,200,10,10,12
132,200,10,10,13
150,200,10,10,27
110,200,10,10,12
116,200,10,10,13
121,200,10,10,13
110,200,10,10,16
102,200,10,10,15
117,200,10,10,14
81,200,10,10,15
122,200,10,10,14
134,200,10,10,13
98,200,10,10,14
113,200,10,10,12
118,200,10,10,11
84,200,10,10,12
98,200,10,10,13
85,200,10,10,12
86,200,10,10,12
80,200,10,10,11
77,200,10,10,11
97,200,10,10,12
111,200,10,10,12
89,200,10,10,12
107,200,10,10,11
78,200,10,10,12
92,200,10,10,12
318,200,10,10,16
132,200,10,10,28
111,200,10,10,12
93,200,10,10,13
89,200,10,10,11
361,200,10,10,15
97,200,10,10,12
66,200,10,10,13
87,200,10,10,12
123,200,10,10,13
134,200,10,10,14
138,200,10,10,29
86,200,10,10,12
104,200,10,10,11
112,200,10,10,12
79,200,10,10,11
100,200,10,10,11
96,200,10,10,11
81,200,10,10,13
111,200,10,10,12
118,200,10,10,12
108,200,10,10,13
85,200,10,10,11
85,200,10,10,12
86,200,10,10,11
80,200,10,10,10
117,200,10,10,10
89,200,10,10,12
67,200,10,10,11
105,200,10,10,13
81,200,10,10,10
76,200,10,10,12
78,200,10,10,12
95,200,10,10,12
70,200,10,10,13
95,200,10,10,15
191,200,10,10,12
89,200,10,10,10
74,200,10,10,12
111,200,10,10,15
138,200,10,10,18
87,200,10,10,11
106,200,10,10,11
72,200,10,10,12
95,200,10,10,10
83,200,10,10,11
81,200,10,10,12
120,200,10,10,10
107,200,10,10,13
86,200,10,10,11
106,200,10,10,25
99,200,10,10,10
70,200,10,10,11
102,200,10,10,13
83,200,10,10,10
112,200,10,10,13
767,200,10,10,13
112,200,10,10,13
72,200,10,10,9
781,200,10,10,12
89,200,10,10,10
115,200,10,10,10
133,200,10,10,28
114,200,10,10,13
94,200,10,10,10
86,200,10,10,15
122,200,10,10,15
84,200,10,10,14
95,200,10,10,13
110,200,10,10,13
104,200,10,10,12
103,200,10,10,13
145,200,10,10,16
78,200,10,10,14
102,200,10,10,14
84,200,10,10,11
102,200,10,10,13
95,200,10,10,13
102,200,10,10,11
81,200,10,10,10
127,200,10,10,12
108,200,10,10,31
69,200,10,10,13
62,200,10,10,10
108,200,10,10,12
99,200,10,10,10
96,200,10,10,12
128,200,10,10,25
86,200,10,10,13
100,200,10,10,11
136,200,10,10,27
91,200,10,10,12
69,200,10,10,9
386,200,10,10,35
82,200,10,10,11
106,200,10,10,10
111,200,10,10,10
108,200,10,10,11
132,200,10,10,12
134,200,10,10,11
120,200,10,10,13
67,200,10,10,11
85,200,10,10,12
83,200,10,10,13
133,200,10,10,11
96,200,10,10,12
127,200,10,10,11
96,200,10,10,12
94,200,10,10,10
95,200,10,10,11
159,200,10,10,27
93,200,10,10,13
130,200,10,10,11
81,200,10,10,13
123,200,10,10,12
90,200,10,10,12
93,200,10,10,12
130,200,10,10,32
86,200,10,10,15
103,200,10,10,12
107,200,10,10,12
162,200,10,10,12
138,200,10,10,13
101,200,10,10,13
86,200,10,10,13
116,200,10,10,14
134,200,10,10,32
811,200,10,10,15
97,200,10,10,14
97,200,10,10,12
130,200,10,10,12
130,200,10,10,15
106,200,10,10,16
90,200,10,10,14
79,200,10,10,13
174,200,10,10,13
147,200,10,10,16
118,200,10,10,14
133,200,10,10,17
133,200,10,10,33
89,200,10,10,13
152,200,10,10,17
103,200,10,10,13
132,200,10,10,16
101,200,10,10,14
119,200,10,10,13
143,200,10,10,17
116,200,10,10,14
109,200,10,10,16
97,200,10,10,17
207,200,10,10,12
100,200,10,10,14
84,200,10,10,10
112,200,10,10,13
103,200,10,10,11
86,200,10,10,15
130,200,10,10,27
69,200,10,10,15
103,200,10,10,14
103,200,10,10,14
167,200,10,10,14
92,200,10,10,13
130,200,10,10,31
88,200,10,10,11
127,200,10,10,12
98,200,10,10,11
80,200,10,10,14
91,200,10,10,14
200,200,10,10,13
95,200,10,10,13
80,200,10,10,13
135,200,10,10,33
107,200,10,10,13
87,200,10,10,16
147,200,10,10,13
123,200,10,10,35
164,200,10,10,15
414,200,10,10,14
101,200,10,10,13
85,200,10,10,13
103,200,10,10,27
113,200,10,10,11
106,200,10,10,16
139,200,10,10,11
78,200,10,10,13
81,200,10,10,14
95,200,10,10,12
108,200,10,10,13
112,200,10,10,12
90,200,10,10,11
87,200,10,10,12
122,200,10,10,12
99,200,10,10,11
84,200,10,10,11
98,200,10,10,9
83,200,10,10,9
88,200,10,10,12
99,200,10,10,9
96,200,10,10,13
66,200,10,10,10
72,200,10,10,10
95,200,10,10,8
330,200,10,10,14
72,200,10,10,10
106,200,10,10,9
48,200,10,10,6
81,200,10,10,11
56,200,10,10,8
79,200,10,10,9
95,200,10,10,8
52,200,10,10,9
97,200,10,10,9
51,200,10,10,7
60,200,10,10,14
37,200,10,10,8
70,200,10,10,8
59,200,10,10,8
45,200,10,10,8
292,200,10,10,224
86,200,10,10,8
298,200,10,10,8
79,200,10,10,8
88,200,10,10,21
75,200,10,10,7
557,200,10,10,13
90,200,10,10,10
320,200,10,10,11
76,200,10,10,11
115,200,10,10,12
85,200,10,10,12
81,200,10,10,11
82,200,10,10,12
96,200,10,10,10
332,200,10,10,6
90,200,10,10,10
133,200,10,10,11
103,200,10,10,12
109,200,10,10,12
124,200,10,10,12
106,200,10,10,12
370,200,10,10,9
93,200,10,10,11
122,200,10,10,11
96,200,10,10,13
93,200,10,10,14
78,200,10,10,13
312,200,10,10,10
78,200,10,10,12
100,200,10,10,13
123,200,10,10,13
90,200,10,10,12
128,200,10,10,16
89,200,10,10,16
165,200,10,10,15
146,200,10,10,29
137,200,10,10,12
138,200,10,10,12
131,200,10,10,14
106,200,10,10,14
94,200,10,10,15
144,200,10,10,15
88,200,10,10,13
144,200,10,10,16
88,200,10,10,15
111,200,10,10,12
115,200,10,10,11
135,200,10,10,14
106,200,10,10,13
141,200,10,10,13
45,200,10,10,11
45,200,10,10,11
69,200,10,10,21
51,200,10,10,6
48,200,10,10,5
49,200,10,10,6
31,200,10,10,6
51,200,10,10,5
50,200,10,10,6
67,200,10,10,7
38,200,10,10,8
33,200,10,10,6
60,200,10,10,20
55,200,10,10,6
55,200,10,10,6
36,200,10,10,7
47,200,10,10,6
293,200,10,10,14
75,200,10,10,6
75,200,10,10,7
301,200,10,10,15
82,200,10,10,7
308,200,10,10,11
59,200,10,10,11
48,200,10,10,11
73,200,10,10,7
82,200,10,10,10
49,200,10,10,8
51,200,10,10,7
50,200,10,10,8
54,200,10,10,10
56,200,10,10,8
84,200,10,10,9
90,200,10,10,8
66,200,10,10,8
487,200,10,10,24
74,200,10,10,7
65,200,10,10,8
71,200,10,10,7
57,200,10,10,9
59,200,10,10,10
49,200,10,10,7
53,200,10,10,6
44,200,10,10,7
41,200,10,10,7
49,200,10,10,6
62,200,10,10,7
39,200,10,10,8
47,200,10,10,7
53,200,10,10,8
779,200,10,10,29
60,200,10,10,8
58,200,10,10,6
58,200,10,10,8
681,200,10,10,11
69,200,10,10,10
80,200,10,10,8
78,200,10,10,8
67,200,10,10,9
87,200,10,10,28
87,200,10,10,8
307,200,10,10,8
73,200,10,10,10
98,200,10,10,9
82,200,10,10,11
331,200,10,10,7
71,200,10,10,10
71,200,10,10,11
72,200,10,10,12
81,200,10,10,9
82,200,10,10,10
79,200,10,10,9
75,200,10,10,9
102,200,10,10,10
95,200,10,10,9
77,200,10,10,7
81,200,10,10,8
108,200,10,10,10
79,200,10,10,12
94,200,10,10,8
720,200,10,10,7
106,200,10,10,11
90,200,10,10,10
79,200,10,10,8
87,200,10,10,8
82,200,10,10,8
345,200,10,10,24
114,200,10,10,11
79,200,10,10,11
63,200,10,10,8
82,200,10,10,11
883,200,10,10,7
101,200,10,10,10
93,200,10,10,12
115,200,10,10,12
57,200,10,10,13
129,200,10,10,11
102,200,10,10,14
132,200,10,10,12
90,200,10,10,10
98,200,10,10,10
70,200,10,10,12
356,200,10,10,11
133,200,10,10,31
103,200,10,10,12
104,200,10,10,13
163,200,10,10,11
82,200,10,10,12
101,200,10,10,13
143,200,10,10,13
106,200,10,10,11
396,200,10,10,11
119,200,10,10,13
101,200,10,10,14
85,200,10,10,11
107,200,10,10,15
95,200,10,10,9
79,200,10,10,14
98,200,10,10,16
93,200,10,10,12
72,200,10,10,8
72,200,10,10,9
94,200,10,10,13
132,200,10,10,12
91,200,10,10,13
57,200,10,10,7
90,200,10,10,27
63,200,10,10,8
79,200,10,10,7
84,200,10,10,8
52,200,10,10,10
54,200,10,10,8
58,200,10,10,8
322,200,10,10,11
74,200,10,10,9
55,200,10,10,11
51,200,10,10,9
67,200,10,10,9
313,200,10,10,13
66,200,10,10,10
66,200,10,10,9
299,200,10,10,13
58,200,10,10,10
87,200,10,10,9
80,200,10,10,11
75,200,10,10,12
59,200,10,10,10
79,200,10,10,24
93,200,10,10,9
106,200,10,10,9
83,200,10,10,12
55,200,10,10,9
65,200,10,10,9
555,200,10,10,14
91,200,10,10,11
303,200,10,10,11
57,200,10,10,8
103,200,10,10,12
77,200,10,10,10
93,200,10,10,8
83,200,10,10,10
94,200,10,10,23
152,200,10,10,13
74,200,10,10,10
86,200,10,10,12
68,200,10,10,10
136,200,10,10,24
538,200,10,10,10
122,200,10,10,11
356,200,10,10,10
96,200,10,10,11
155,200,10,10,28
139,200,10,10,11
117,200,10,10,13
86,200,10,10,10
113,200,10,10,13
111,200,10,10,24
104,200,10,10,11
105,200,10,10,12
69,200,10,10,11
81,200,10,10,10
86,200,10,10,12
84,200,10,10,10
72,200,10,10,7
97,200,10,10,27
60,200,10,10,8
87,200,10,10,10
77,200,10,10,21
63,200,10,10,8
91,200,10,10,9
356,200,10,10,11
54,200,10,10,9
60,200,10,10,9
80,200,10,10,10
73,200,10,10,8
54,200,10,10,11
74,200,10,10,9
77,200,10,10,10
308,200,10,10,15
66,200,10,10,12
56,200,10,10,9
79,200,10,10,14
99,200,10,10,11
351,200,10,10,10
121,200,10,10,12
131,200,10,10,24
106,200,10,10,13
384,200,10,10,14
91,200,10,10,12
90,200,10,10,13
57,200,10,10,12
88,200,10,10,10
67,200,10,10,7
85,200,10,10,10
62,200,10,10,7
112,200,10,10,12
60,200,10,10,8
61,200,10,10,8
112,200,10,10,20
83,200,10,10,22
75,200,10,10,9
77,200,10,10,11
48,200,10,10,9
57,200,10,10,9
64,200,10,10,8
68,200,10,10,7
90,200,10,10,27
504,200,10,10,8
294,200,10,10,10
123,200,10,10,10
108,200,10,10,9
67,200,10,10,9
90,200,10,10,11
347,200,10,10,14
339,200,10,10,9
110,200,10,10,9
60,200,10,10,11
127,200,10,10,10
89,200,10,10,11
114,200,10,10,14
90,200,10,10,12
122,200,10,10,12
119,200,10,10,14
89,200,10,10,12
72,200,10,10,10
338,200,10,10,8
135,200,10,10,14
70,200,10,10,9
164,200,10,10,12
77,200,10,10,10
65,200,10,10,9
92,200,10,10,24
69,200,10,10,9
96,200,10,10,7
61,200,10,10,8
68,200,10,10,10
73,200,10,10,10
313,200,10,10,25
102,200,10,10,26
68,200,10,10,10
90,200,10,10,11
80,200,10,10,11
59,200,10,10,9
71,200,10,10,8
103,200,10,10,9
324,200,10,10,31
54,200,10,10,8
78,200,10,10,22
85,200,10,10,8
73,200,10,10,8
53,200,10,10,8
87,200,10,10,9
61,200,10,10,9
86,200,10,10,7
73,200,10,10,8
287,200,10,10,10
55,200,10,10,7
59,200,10,10,10
94,200,10,10,21
73,200,10,10,9
80,200,10,10,11
359,200,10,10,25
73,200,10,10,10
91,200,10,10,8
120,200,10,10,13
292,200,10,10,10
87,200,10,10,11
115,200,10,10,14
583,200,10,10,12
84,200,10,10,11
132,200,10,10,10
96,200,10,10,13
95,200,10,10,12
89,200,10,10,11
107,200,10,10,14
98,200,10,10,13
134,200,10,10,12
97,200,10,10,12
114,200,10,10,13
98,200,10,10,12
335,200,10,10,231
86,200,10,10,14
160,200,10,10,11
129,200,10,10,13
157,200,10,10,13
111,200,10,10,13
135,200,10,10,33
122,200,10,10,13
127,200,10,10,14
84,200,10,10,15
151,200,10,10,15
88,200,10,10,14
99,200,10,10,13
106,200,10,10,14
114,200,10,10,15
96,200,10,10,15
114,200,10,10,14
127,200,10,10,11
102,200,10,10,12
147,200,10,10,33
120,200,10,10,28
116,200,10,10,13
115,200,10,10,13
172,200,10,10,32
85,200,10,10,11
134,200,10,10,28
102,200,10,10,14
151,200,10,10,30
101,200,10,10,14
100,200,10,10,12
129,200,10,10,16
107,200,10,10,15
131,200,10,10,14
133,200,10,10,12
100,200,10,10,14
87,200,10,10,12
82,200,10,10,13
94,200,10,10,27
94,200,10,10,11
68,200,10,10,10
81,200,10,10,21
105,200,10,10,12
63,200,10,10,9
80,200,10,10,9
58,200,10,10,9
72,200,10,10,8
65,200,10,10,11
96,200,10,10,9
45,200,10,10,8
59,200,10,10,8
44,200,10,10,8
82,200,10,10,8
46,200,10,10,7
291,200,10,10,14
58,200,10,10,8
363,200,10,10,25
77,200,10,10,8
381,200,10,10,35
133,200,10,10,8
86,200,10,10,8
86,200,10,10,8
84,200,10,10,11
329,200,10,10,228
91,200,10,10,13
86,200,10,10,9
95,200,10,10,11
97,200,10,10,11
104,200,10,10,9
100,200,10,10,13
288,200,10,10,7
94,200,10,10,14
71,200,10,10,13
63,200,10,10,9
373,200,10,10,8
91,200,10,10,24
77,200,10,10,9
69,200,10,10,9
106,200,10,10,9
64,200,10,10,11
35,200,10,10,7
51,200,10,10,10
37,200,10,10,8
27,200,10,10,6
24,200,10,10,5
89,200,10,10,8
36,200,10,10,5
263,200,10,10,11
282,200,10,10,10
54,200,10,10,18
48,200,10,10,8
52,200,10,10,7
51,200,10,10,7
61,200,10,10,9
58,200,10,10,8
103,200,10,10,19
58,200,10,10,8
58,200,10,10,7
52,200,10,10,7
63,200,10,10,19
313,200,10,10,11
321,200,10,10,23
56,200,10,10,9
57,200,10,10,6
334,200,10,10,8
92,200,10,10,10
79,200,10,10,9
116,200,10,10,6
503,200,10,10,212
86,200,10,10,11
93,200,10,10,10
79,200,10,10,12
70,200,10,10,12
92,200,10,10,11
277,200,10,10,9
76,200,10,10,12
65,200,10,10,10
80,200,10,10,11
89,200,10,10,10
57,200,10,10,10
111,200,10,10,12
128,200,10,10,11
75,200,10,10,10
112,200,10,10,13
84,200,10,10,11
118,200,10,10,13
71,200,10,10,12
110,200,10,10,13
79,200,10,10,11
87,200,10,10,10
61,200,10,10,9
88,200,10,10,10
77,200,10,10,11
324,200,10,10,26
121,200,10,10,10
696,200,10,10,10
94,200,10,10,11
66,200,10,10,11
69,200,9,9,11
76,200,9,9,11
77,200,9,9,11
109,200,9,9,12
53,200,9,9,9
92,200,9,9,11
73,200,9,9,11
76,200,9,9,7
65,200,9,9,7
63,200,9,9,10
79,200,9,9,7
96,200,9,9,11
64,200,9,9,8
64,200,9,9,7
68,200,9,9,10
73,200,9,9,9
54,200,9,9,9
69,200,9,9,9
71,200,9,9,9
76,200,9,9,10
80,200,9,9,9
53,200,9,9,10
363,200,9,9,29
70,200,9,9,10
86,200,9,9,11
530,200,9,9,14
61,200,9,9,12
88,200,9,9,10
83,200,9,9,12
53,200,9,9,12
70,200,9,9,9
82,200,9,9,12
90,200,9,9,8
120,200,9,9,11
91,200,9,9,10
63,200,9,9,11
144,200,9,9,30
320,200,9,9,11
65,200,9,9,8
74,200,9,9,7
74,200,9,9,7
73,200,9,9,10
83,200,9,9,9
100,200,9,9,10
106,200,9,9,28
70,200,9,9,10
58,200,9,9,11
83,200,9,9,11
782,200,9,9,10
66,200,9,9,11
113,200,9,9,11
48,200,9,9,10
87,200,9,9,12
90,200,9,9,13
67,200,9,9,11
52,200,9,9,9
57,200,9,9,9
287,200,9,9,12
103,200,9,9,12
63,200,9,9,8
62,200,9,9,10
63,200,9,9,9
88,200,9,9,9
74,200,9,9,8
79,200,9,9,8
69,200,9,9,9
76,200,9,9,10
98,200,9,9,10
79,200,9,9,9
79,200,9,9,9
332,200,9,9,11
85,200,9,9,11
79,200,9,9,12
69,200,9,9,11
90,200,9,9,10
81,200,9,9,9
91,200,8,8,11
338,200,8,8,11
331,200,8,8,21
96,200,8,8,12
62,200,8,8,14
50,200,8,8,8
46,200,8,8,7
54,200,8,8,8
76,200,8,8,19
114,200,8,8,12
52,200,8,8,9
49,200,8,8,8
48,200,8,8,8
77,200,8,8,19
75,200,8,8,7
58,200,8,8,8
63,200,8,8,8
312,200,8,8,10
59,200,8,8,8
99,200,8,8,10
66,200,8,8,7
51,200,8,8,10
83,200,8,8,9
310,200,8,8,13
93,200,8,8,8
72,200,8,8,11
315,200,8,8,9
82,200,8,8,11
66,200,8,8,9
71,200,8,8,9
105,200,8,8,11
116,200,8,8,22
61,200,8,8,9
86,200,8,8,10
69,200,8,8,8
75,200,8,8,9
57,200,8,8,10
108,200,8,8,9
117,200,8,8,23
59,200,8,8,8
73,200,8,8,10
97,200,8,8,9
49,200,7,7,9
72,200,7,7,11
70,200,7,7,8
151,200,7,7,9
102,200,7,7,24
291,200,7,7,9
57,200,7,7,12
81,200,7,7,11
47,200,7,7,8
90,200,7,7,12
68,200,7,7,12
78,200,7,7,9
70,200,7,7,11
49,200,7,7,11
89,200,7,7,13
39,200,7,7,8
38,200,7,7,8
30,200,7,7,5
32,200,7,7,5
47,200,7,7,6
31,200,7,7,6
55,200,7,7,7
32,200,7,7,8
297,200,7,7,10
38,200,7,7,6
16,200,7,7,2
45,200,7,7,4
45,200,7,7,6
50,200,7,7,8
51,200,7,7,8
27,200,6,6,6
37,200,6,6,5
57,200,6,6,6
279,200,6,6,12
275,200,6,6,10
59,200,6,6,7
50,200,6,6,8
41,200,6,6,8
53,200,6,6,8
49,200,6,6,8
50,200,6,6,8
61,200,6,6,8
35,200,6,6,7
29,200,6,6,6
32,200,6,6,6
27,200,6,6,3
24,200,6,6,5
20,200,6,6,2
29,200,6,6,2
19,200,6,6,4
22,200,6,6,4
32,200,6,6,5
247,200,6,6,10
30,200,6,6,5
37,200,6,6,4
23,200,5,5,5
39,200,5,5,7
23,200,5,5,4
25,200,5,5,1
25,200,5,5,2
23,200,4,4,4
265,200,4,4,7
22,200,4,4,3
30,200,4,4,2
280,200,4,4,5
25,200,4,4,5
34,200,4,4,5
28,200,4,4,5
31,200,4,4,5
24,200,4,4,6
15,200,3,3,3
14,200,3,3,2
13,200,3,3,1
13,200,3,3,1
14,200,3,3,2
14,200,3,3,2
14,200,3,3,2
13,200,3,3,1
13,200,3,3,1
254,200,2,2,7
888,200,2,2,11
15,200,2,2,2
14,200,2,2,1
22,200,1,1,8
13,200,1,1,1
13,200,1,1,1
13,200,1,1,1
